TEAM,DATE,LOCATION,ORPG,DRPG,TRPG,APG,SPG,BPG,TPG,PFPG,FG_PCT,X2P_PCT,X3P_PCT,FT_PCT,PPP,PAPP,WIN,LOSS,WIN_PCT,SOS,CONFERENCE,RESULT,OUTCOME,PROB,ELO_DIFF
Akron,1/5/2016,Away,-0.378205128,4.121794872,3.743589744,1.974358974,-2.442307692,0.467948718,-1.301282051,-3.243589744,0.003261792,-0.014574525,0.062792752,-0.024279117,0.052329014,-0.114696043,3,-4,0.294871795,-0.356823413,Mid-American,Win,Expected,0.008617958,73.27115308
Alabama,1/30/2016,Away,-3.678947368,-2.368421053,-6.047368421,-2.863157895,-1.152631579,0.394736842,-0.671052632,-0.994736842,-0.011260987,0.018726708,-0.005459724,-0.023159275,-0.062843186,0.072214856,-7,6,-0.321052632,0.497363884,Southeastern,Loss,Expected,0.074224975,-96.85726917
Alabama,12/16/2015,Home,-1.875,-3.125,-5,0.5,1.875,-0.625,2.375,-2.5,-0.028166634,-0.022468142,-0.030669599,-0.087698196,-0.181971942,-0.092385337,0,0,0,0.501669825,Southeastern,Win,Upset,0.318262941,-11.85303962
Alabama,1/26/2016,Home,-2.248538012,-1.134502924,-3.383040936,-3.111111111,-0.064327485,-0.426900585,2.076023392,-0.347953216,-0.001331857,0.021464646,-0.001761893,-0.094582895,-0.071319759,-0.035508817,0,-1,0.029239766,-0.053151174,Southeastern,Win,Upset,0.162678684,-9.945183268
Alabama,11/29/2015,Neutral,-4.2,-3.8,-8,-3.4,0.6,2.2,5.4,6.2,-0.052072602,-0.048812849,-0.056762749,-0.034990305,-0.242576141,0.030310819,-1,1,-0.2,0.163312852,Southeastern,Win,Upset,0.389181156,-40.96988756
Alabama,1/2/2016,Home,-0.837662338,1.136363636,0.298701299,0.077922078,0.441558442,1,1.701298701,-2.935064935,0.025372795,0.091271414,-0.066036506,-0.124935628,-0.039092244,-0.099545056,3,-6,0.37012987,-0.006677264,Southeastern,Win,Expected,0.131717303,57.96046013
Alabama,2/13/2016,Away,-2.621376812,-1.768115942,-4.389492754,-2.164855072,-0.706521739,0.795289855,2.028985507,0.061594203,-0.002047767,0.012675946,0.005717557,0.00624779,-0.053439678,0.055469068,-2,1,-0.057971014,-0.008452093,Southeastern,Win,Upset,0.361502567,-70.22262102
Alabama,2/17/2016,Away,-1.486666667,-1.773333333,-3.26,-5.24,-1.635,1.923333333,1.621666667,0.583333333,-0.047251893,-0.036932832,-0.004547418,-0.016051044,-0.106046133,-0.041957375,-1,0,-0.015,0.15059447,Southeastern,Win,Upset,0.232649745,-38.09288922
Alabama,1/7/2016,Away,-3.782051282,-0.237179487,-4.019230769,-1.038461538,-1.698717949,1.217948718,2.237179487,-0.070512821,0.002277792,0.002356056,0.03331448,-0.058304722,-0.087638834,-0.032060068,-1,0,-0.019230769,0.080056136,Southeastern,Loss,Expected,0.039291088,-37.4672181
Alabama,12/4/2015,Away,-1.3,0.433333333,-0.866666667,-0.166666667,1.733333333,3.566666667,0.166666667,4.8,0.081753313,0.121666667,0.006627297,-0.065047022,0.101093225,-0.051422253,4,-3,0.666666667,0.098075456,Southeastern,Win,Expected,0.004661204,52.65604283
Alabama,11/13/2015,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeastern,Win,Expected,0.269344554,0
Alabama,1/16/2016,Away,-0.004166667,-5.183333333,-5.1875,-3.608333333,1.258333333,-0.5625,1.808333333,-1.5,-0.03989282,-0.015771707,-0.054604705,-0.051988233,-0.113207719,0.058939657,1,-2,0.104166667,-0.187707498,Southeastern,Loss,Expected,0.057687258,-39.43388016
Alabama,2/23/2016,Away,-2.632478632,-0.485754986,-3.118233618,-3.190883191,-0.002849003,-0.628205128,2.165242165,-1.507122507,-0.045969458,-0.026544457,-0.024081288,-0.025854943,-0.133440894,0.024245616,-4,3,-0.125356125,0.048001107,Southeastern,Loss,Expected,0.023336092,-114.6794223
Alabama,2/20/2016,Home,-0.48,1.08,0.6,-2.8,-0.2,0.6,1.76,0.28,-0.030941409,-0.03398592,0.011598615,-0.075789745,-0.063412131,-0.041200765,5,-5,0.2,0.149859857,Southeastern,Loss,Expected,0.01963681,36.56090749
Alabama,3/5/2016,Away,-0.706896552,-2.277093596,-2.983990148,-2.056650246,0.618226601,-0.323891626,0.454433498,-1.692118227,0.005401001,0.050419283,-0.036603881,-0.037090952,-0.009322376,0.00947856,1,0,0.014778325,-0.012619869,Southeastern,Loss,Expected,0.029225198,-6.655428669
Alabama,12/29/2015,Home,-1.028571429,3.3,2.271428571,-0.785714286,0.342857143,1.3,4.4,-1.285714286,0.017713432,0.01994264,0.025897151,-0.05399735,-0.053688988,-0.062389432,3,-7,0.414285714,0.091462244,Southeastern,Win,Expected,0.034698878,55.0602367
Alabama,1/13/2016,Home,-3.880952381,-3.861904762,-7.742857143,-3.138095238,-1.6,0.476190476,0.19047619,-0.738095238,-0.019823543,0.017933978,-0.038909348,-0.015452539,-0.100670215,0.102289336,-6,5,-0.357142857,0.388277987,Southeastern,Win,Upset,0.968799014,-120.1391284
Alabama,3/10/2016,Neutral,-2.492473118,0.339784946,-2.152688172,-2.365591398,-2.07311828,1.840860215,1.132258065,-0.274193548,0.007724823,0.024266455,-0.001239744,-0.066963983,-0.059932567,-0.004293346,-3,2,-0.078494624,0.250707198,Southeastern,Win,Upset,0.404714302,-56.37806081
Alabama,1/19/2016,Away,-1.5625,-0.3125,-1.875,-1.6875,0.125,0.6875,-0.25,-1.8125,0.002701194,0.026792377,-0.029797045,0.00930406,-0.030283085,-0.05407368,2,-2,0.125,-0.183798604,Southeastern,Loss,Expected,0.012249988,29.48520196
Alabama,11/17/2015,Away,-3,-10,-13,-10,4,-2,-4,-5,-0.010458839,-0.008333333,-0.128342246,-0.039039039,-0.098870056,0.155367232,0,0,0,-0.666666667,Southeastern,Loss,Expected,0.002158683,-6.759254054
Alabama,11/20/2015,Home,-4,-2,-6,-2.5,2,1,3.5,-4,-0.126794258,-0.220629945,0.043243243,-0.097402597,-0.349457096,-0.060579824,0,0,0,-0.464646465,Southeastern,Win,Upset,0.339981973,-15.10933812
Alabama,1/9/2016,Home,-4.868131868,0.186813187,-4.681318681,-2.186813187,-0.483516484,-0.5,1.818681319,-1.532967033,-0.034106839,-0.030390534,0.024350877,0.015369837,-0.124303279,0.014412658,-2,1,-0.093406593,-0.153716525,Southeastern,Loss,Expected,0.028848151,-47.25453588
Alabama,11/27/2015,Neutral,-4.75,-0.5,-5.25,-1.75,-0.75,1.75,4.75,1,0.015822785,0.014492754,0.009090909,-0.116069536,-0.169617832,0.044980323,0,0,0,-0.834490741,Southeastern,Win,Upset,0.221627573,-24.10793135
Alabama,2/2/2016,Away,-0.7,1.75,1.05,-3.05,-0.35,0.5,1.65,0.25,-0.040175464,-0.049749339,0.002311522,-0.083917709,-0.093379851,-0.054662755,2,-2,0.1,0.261291886,Southeastern,Win,Upset,0.075110877,-7.504193693
Alabama,3/2/2016,Home,-0.451970443,-0.109605911,-0.561576355,-5.975369458,-1.767241379,-0.415024631,2.427339901,-2.014778325,-0.024297601,0.027633816,-0.072957828,-0.051354859,-0.075072039,-0.010696725,2,-3,0.089901478,0.068865733,Southeastern,Loss,Expected,0.111470129,-15.85416575
Alabama,11/26/2015,Neutral,-5.5,-2.833333333,-8.333333333,-0.916666667,1.25,3.166666667,2.583333333,2.416666667,0.040825211,0.046234914,0.037096774,-0.171966656,-0.120026108,0.085532996,-2,1,-0.333333333,0.041666667,Southeastern,Loss,Expected,0.050600245,-38.98763956
Alabama,3/11/2016,Neutral,-2.967741935,-1.096774194,-4.064516129,-3.709677419,0.129032258,-0.451612903,2.096774194,-1.258064516,-0.048253003,-0.036497319,-0.015118533,-0.03456376,-0.140366822,0.024508252,-5,5,-0.161290323,0.030642735,Southeastern,Loss,Expected,0.040538192,-131.9627311
Alabama,12/21/2015,Neutral,-1.777777778,0.101010101,-1.676767677,-2.737373737,-2.383838384,-1.656565657,1.535353535,2.060606061,-0.023937211,-0.025859725,0.005642019,-0.047248608,-0.11244534,0.062120094,-2,0,-0.04040404,-0.061200732,Southeastern,Loss,Expected,0.134613538,-44.38393096
Alabama,1/23/2016,Home,-2.385620915,-2.85620915,-5.241830065,-5.72875817,-2.287581699,1.098039216,1.477124183,0.545751634,-0.036463184,-0.027764096,0.015936102,-0.021857923,-0.094112362,-0.015614447,-1,0,-0.022875817,0.194911861,Southeastern,Loss,Expected,0.123802992,-38.65398995
Alabama,2/6/2016,Home,0.575757576,-0.0995671,0.476190476,-0.683982684,-0.142857143,2.045454545,1.677489177,-0.751082251,0.00903899,0.02657197,0.028108022,-0.055945017,0.015383165,-0.029782399,4,-5,0.207792208,0.124218591,Southeastern,Win,Expected,0.039693158,85.7266561
Alabama,2/10/2016,Home,-1.743083004,-0.835968379,-2.579051383,-6.996047431,-1.662055336,1.660079051,1.644268775,0.713438735,-0.027748105,-0.009121606,-0.032808399,-0.004076087,-0.097316363,0.065434474,-5,4,-0.191699605,0.115082128,Southeastern,Win,Upset,0.43010288,-103.0825652
Alabama,12/13/2015,Away,-1.928571429,-3.607142857,-5.535714286,-5.125,1.392857143,0.285714286,5.571428571,3.642857143,-0.03594281,-0.012369851,-0.065550041,0.015053763,-0.187271335,0.078958564,-1,0,-0.035714286,0.555022671,Southeastern,Win,Upset,0.212102051,-40.80632816
Alabama,2/27/2016,Home,-0.740740741,-0.037037037,-0.777777778,-1.111111111,0.37037037,0.888888889,-0.037037037,-1.703703704,0.026386641,0.0542983,-0.013841409,0.016253154,0.020855339,-0.04907511,5,-5,0.185185185,-0.007337867,Southeastern,Win,Expected,0.029065086,102.750705
Alabama-Birmingham,12/13/2015,Home,-0.428571429,-2.125,-2.553571429,1.785714286,0.678571429,4.803571429,-2.607142857,2.946428571,0.024329724,0.063475204,-0.04009184,0.082706767,0.096423091,0.050364459,2,-1,0.196428571,0.037993838,Conference USA,Win,Expected,0.048038823,43.83581418
Alabama-Birmingham,11/22/2015,Home,-2.866666667,5.733333333,2.866666667,5.533333333,0.133333333,2.4,6.333333333,-0.066666667,0.045112782,0.03454117,0.020003637,-0.02497459,-0.053895212,-0.067806148,0,-2,0.266666667,-0.127777778,Conference USA,Win,Expected,0.042942838,16.0653346
Alabama-Birmingham,12/29/2015,Home,-1.53030303,5.015151515,3.484848485,1.787878788,-2.992424242,3.181818182,0.257575758,-5.674242424,0.0486132,0.042346877,0.038294605,-0.011508951,0.051796495,-0.01494573,2,-1,0.113636364,-0.16678734,Conference USA,Win,Expected,0.095114134,24.96129402
Alabama-Birmingham,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conference USA,Loss,Expected,0.044386463,0
Alabama-Birmingham,2/27/2016,Home,-1.035714286,0.892857143,-0.142857143,5.571428571,1.464285714,2.25,-0.357142857,-0.5,0.028046171,0.031339607,0.02695856,0.035814879,0.048700637,-0.093293915,9,-9,0.321428571,-0.185230918,Conference USA,Win,Expected,0.01297802,122.5689622
Alabama-Birmingham,11/28/2015,Neutral,-4.6,-1.4,-6,3,2,1.8,-0.2,2.6,-0.023275994,-0.006068425,-0.008608321,0.10020429,-0.090921305,-0.017215897,0,0,0,0.006221863,Conference USA,Loss,Expected,0.045515057,6.574385542
Alabama-Birmingham,1/3/2016,Home,2.096153846,-1.506410256,0.58974359,6.397435897,0.615384615,2.852564103,-0.538461538,-4.435897436,0.043566363,0.062813723,-0.00736106,0.066819714,0.115017725,-0.012761482,2,-1,0.102564103,-0.415417857,Conference USA,Win,Expected,0.097807474,36.67576125
Alabama-Birmingham,12/16/2015,Home,-1,1.694444444,0.694444444,0.361111111,-0.694444444,2.861111111,-1.194444444,-0.527777778,0.004838839,0.027144179,-0.042981405,0.100570207,0.027969003,-0.058740054,3,-6,0.416666667,-0.440530303,Conference USA,Win,Expected,0.698442736,59.11520816
Alabama-Birmingham,2/13/2016,Away,0.303333333,0.736666667,1.04,5.251666667,-1.221666667,1.728333333,0.346666667,-0.521666667,0.03146471,0.010829859,0.053913425,0.061847706,0.058571536,0.017397901,3,-2,0.09,-0.038532455,Conference USA,Loss,Expected,0.007262296,42.59225638
Alabama-Birmingham,12/5/2015,Away,-0.642857143,4.107142857,3.464285714,5.142857143,-0.25,2.839285714,-1.875,-3.160714286,0.03234468,0.07540139,-0.047470685,0.11560852,0.09850498,0.016646222,1,-2,0.196428571,-0.702908076,Conference USA,Win,Expected,0.070940053,39.30407199
Alabama-Birmingham,11/19/2015,Away,-1,-6,-7,2,-4.5,3.5,2.5,3.5,-0.015166341,-0.056203931,0.091666667,0.067784766,-0.031570312,0.077417491,-1,1,-0.5,-1.777777778,Conference USA,Win,Upset,0.717981203,-17.7046787
Alabama-Birmingham,1/30/2016,Away,0.714285714,1.142857143,1.857142857,2.761904762,-1.380952381,3.571428571,-0.19047619,-1.238095238,0.028518279,-0.021480354,0.047121797,0.031550802,0.061935242,-0.092513126,6,-6,0.285714286,-0.339103861,Conference USA,Win,Expected,0.016584132,63.4104233
Alabama-Birmingham,3/5/2016,Away,3.1,3.233333333,6.333333333,6.8,1,2.133333333,0.733333333,-1.566666667,0.078654284,0.090119433,0.044240859,-0.005358882,0.169663272,-0.097930206,18,-18,0.6,-0.147323377,Conference USA,Win,Expected,0.00082679,262.5590278
Alabama-Birmingham,2/21/2016,Away,0.407692308,0.510769231,0.918461538,5.721538462,-0.204615385,3.023076923,0.975384615,-3.504615385,0.040040725,0.059735273,-0.007412603,0.124368129,0.07998344,-0.010607418,3,-2,0.087692308,-0.196163483,Conference USA,Win,Expected,0.085797254,37.78824207
Alabama-Birmingham,12/19/2015,Away,-1.645454545,-1.390909091,-3.036363636,8.490909091,1.309090909,0.318181818,-2.418181818,-2.709090909,0.052820864,0.059317495,0.081400598,0.052564103,0.152378451,-0.042903271,4,-5,0.427272727,-0.610742032,Conference USA,Win,Expected,0.010220998,104.6190144
Alabama-Birmingham,2/6/2016,Home,2.826086957,2.869565217,5.695652174,7.217391304,1.260869565,2.739130435,0.913043478,-2,0.075791675,0.083199095,0.051273838,0.009238168,0.168585937,-0.092383846,13,-13,0.565217391,-0.221807137,Conference USA,Win,Expected,0.152416097,185.9706527
Alabama-Birmingham,3/3/2016,Away,0.965517241,0.137931034,1.103448276,6.206896552,1,1.586206897,0.448275862,-1.068965517,0.012743754,0.021279408,0.018087228,0.064972207,0.067755486,-0.044015254,11,-11,0.379310345,-0.0258898,Conference USA,Win,Expected,0.048176994,139.6192089
Alabama-Birmingham,2/11/2016,Away,2.44047619,3.720238095,6.160714286,7.44047619,1.732142857,4.494047619,-0.273809524,-1.333333333,0.08724504,0.083533655,0.046152004,0.022689076,0.173577066,-0.082017984,13,-10,0.5,-0.116723447,Conference USA,Win,Expected,0.001588993,187.0079819
Alabama-Birmingham,1/9/2016,Home,0.379166667,-0.175,0.204166667,4.608333333,0.654166667,3.158333333,0.591666667,-3.8875,0.060454688,0.06914306,0.045526046,0.065549316,0.115179116,-0.003424353,2,-3,0.175,-0.10577299,Conference USA,Win,Expected,0.025385319,78.383734
Alabama-Birmingham,1/21/2016,Home,0.218954248,4.104575163,4.323529412,5.810457516,-0.663398693,3.434640523,-0.725490196,-1.37254902,0.048664156,0.007759628,0.075253215,-0.015162988,0.073110041,-0.134492959,9,-8,0.480392157,-0.252519604,Conference USA,Win,Expected,0.005679233,167.1678942
Alabama-Birmingham,11/16/2015,Home,1,2,3,7,4,2,5,-9,0.020321932,-0.014687882,-0.013736264,-0.034632035,-0.132697299,-0.07946864,-1,1,-1,0.333333333,Conference USA,Win,Upset,0.678094806,-10.47316035
Alabama-Birmingham,1/28/2016,Away,-1,1.35,0.35,5.6,1.85,2.25,0.05,-0.8,0.023057322,0.029041332,0.01642958,0.017269518,0.039521395,-0.141470804,7,-7,0.35,-0.235904534,Conference USA,Loss,Expected,0.001613712,115.3578954
Alabama-Birmingham,1/7/2016,Home,1.295238095,2.271428571,3.566666667,8.195238095,0.166666667,3.223809524,-3.242857143,-6.019047619,0.056795939,0.054248525,0.044223485,0.030814304,0.170313745,-0.185451586,8,-9,0.585714286,-0.037595695,Conference USA,Win,Expected,0.009366071,184.9933127
Alabama-Birmingham,12/1/2015,Home,2.583333333,5.333333333,7.916666667,3.25,-1.583333333,3.916666667,1.75,-0.666666667,-0.041626531,-0.023961177,-0.047212375,0.057949863,-0.040635624,0.077794205,0,2,-0.25,0.130917874,Conference USA,Win,Upset,0.332235849,-13.95600521
Alabama-Birmingham,11/27/2015,Neutral,-0.4,4.25,3.85,2.45,0.4,3.9,1.65,1.9,0.009272794,0.028998346,-0.079329023,0.05112279,-0.031360367,-0.136321679,1,-2,0.35,-1.004779942,Conference USA,Loss,Expected,0.002010169,37.99193305
Alabama-Birmingham,2/4/2016,Home,1,0.181818182,1.181818182,6,0.727272727,1.454545455,0.909090909,-0.772727273,0.013279669,0.021797001,0.014841128,0.055930155,0.056851619,-0.047642554,7,-7,0.318181818,-0.078586891,Conference USA,Win,Expected,0.0215932,92.62388822
Alabama-Birmingham,1/16/2016,Away,-1.709558824,3.860294118,2.150735294,5.838235294,0.716911765,3.959558824,1.099264706,-1.150735294,0.075792939,0.105305318,0.020259939,0.083383431,0.124397603,-0.168215028,10,-9,0.573529412,-0.424919096,Conference USA,Win,Expected,0.001119362,167.0651787
Alabama-Birmingham,1/23/2016,Home,0.315789474,1.421052632,1.736842105,7.263157895,-0.789473684,3,-2.105263158,-4.368421053,0.016340708,0.012361817,0.040854024,0.12413057,0.106631768,-0.096366773,9,-9,0.473684211,-0.218911382,Conference USA,Win,Expected,0.026393786,164.3433589
Alabama-Birmingham,1/14/2016,Away,-0.9375,2.9375,2,6.625,0.5,2.25,2.9375,-1.4375,0.055960154,0.071598782,0.07258775,0.031092012,0.094307123,0.015336721,4,-4,0.25,-0.115282165,Conference USA,Win,Expected,0.01400739,58.12661524
Alabama-Birmingham,12/22/2015,Home,2.151515152,4.484848485,6.636363636,7.96969697,-4.121212121,2.939393939,-6.333333333,-5.848484848,0.112569875,0.098636451,0.160591286,0.072375127,0.388369009,-0.149752521,8,0,0.727272727,-0.884980785,Conference USA,Win,Expected,0.850979601,102.4903952
Alabama-Birmingham,3/10/2016,Neutral,-0.91733871,0.528225806,-0.389112903,4.989919355,1.856854839,2.039314516,-0.547379032,-0.423387097,0.015396856,0.016794345,0.017484511,0.022486997,0.024626535,-0.103301351,9,-10,0.307459677,-0.216032262,Conference USA,Loss,Expected,0.002757362,123.477664
Alabama-Birmingham,2/25/2016,Home,1.037037037,0.444444444,1.481481481,1.888888889,-0.851851852,3.222222222,-0.407407407,-1.148148148,0.02378052,-0.022354746,0.036359108,0.030752433,0.046181735,-0.077298386,7,-7,0.259259259,-0.24413842,Conference USA,Win,Expected,0.033356984,65.62561221
Alabama A&M,11/28/2015,Away,3.833333333,-1.25,2.583333333,-0.333333333,-0.916666667,-1,1.666666667,0.833333333,0.016985461,0.036333053,0.031794971,-0.059682352,0.096737374,0.086106589,0,-2,0.333333333,-0.455384966,SWAC,Loss,Expected,0.013400268,11.03674839
Alabama A&M,1/25/2016,Away,0.783333333,-0.833333333,-0.05,2.883333333,-1.55,-1.75,0.1,0.5,-0.019422204,0.000229455,-0.015447863,-0.03674296,-0.008811579,0.043548411,-7,2,-0.25,-0.019319196,SWAC,Loss,Expected,0.012935807,-55.54430271
Alabama A&M,1/23/2016,Away,-0.819327731,1.096638655,0.277310924,5.529411765,1.508403361,-0.693277311,-3.525210084,1.449579832,0.034251351,0.047993547,0.041043492,-0.007145427,0.113811661,-0.032335729,0,-3,0.075630252,-0.118657017,SWAC,Loss,Expected,0.009039365,43.69033179
Alabama A&M,1/4/2016,Away,-2.142857143,-4.157142857,-6.3,0.742857143,-1.5,-2.342857143,-0.842857143,-2.442857143,0.022780025,0.049622288,-0.012979881,0.003104033,0.043282551,0.12113279,-2,-2,-0.028571429,-0.228888261,SWAC,Loss,Expected,0.118408776,-28.6287065
Alabama A&M,1/9/2016,Home,1.151515152,2.975757576,4.127272727,4.060606061,-1.363636364,-1.448484848,-4.739393939,-2.254545455,0.073896332,0.105487805,0.021401985,-0.012937595,0.227446029,-0.079740149,2,-6,0.23030303,-0.405116837,SWAC,Win,Expected,0.031021137,105.5937044
Alabama A&M,2/27/2016,Away,-1.050167224,-1.921404682,-2.971571906,-0.909698997,0.852842809,-1.015050167,-2.217391304,4.47993311,-0.024127474,-0.02648691,-0.007310041,0.037766563,-0.012369118,0.026730135,-5,2,-0.147157191,-0.04131049,SWAC,Loss,Expected,0.015424889,-85.05817947
Alabama A&M,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWAC,Win,Expected,0.056539725,0
Alabama A&M,1/30/2016,Home,0.631578947,3.319078947,3.950657895,5.365131579,-1.703947368,-0.694078947,-3.753289474,-1.717105263,0.064216256,0.081460302,0.089184401,-0.064852908,0.201485642,0.009245011,5,-8,0.322368421,-0.229312356,SWAC,Win,Expected,0.032296416,111.8928108
Alabama A&M,3/3/2016,Home,1.9,-1.237142857,0.662857143,3.13,-1.015714286,0.348571429,-2.528571429,-0.155714286,0.016930147,0.019849113,0.024484375,0.031901594,0.107527819,0.049378218,3,-6,0.145714286,-0.111546626,SWAC,Loss,Expected,0.010365424,66.19519253
Alabama A&M,12/12/2015,Away,5.4,-0.6,4.8,0.628571429,2.542857143,-0.971428571,0.314285714,1.114285714,-0.016261481,0.013997334,-0.011842105,0.004568636,0.058467578,-0.00791351,0,-2,0.228571429,-0.18391883,SWAC,Loss,Expected,0.00149889,35.73223661
Alabama A&M,2/22/2016,Home,0.883838384,-1.846801347,-0.962962963,1.599326599,-2.092592593,-1.720538721,-0.082491582,0.718855219,-0.027115089,0.010685526,-0.057035286,0.006176958,-0.019163535,0.070989741,-10,5,-0.303030303,-0.00379169,SWAC,Win,Upset,0.714777299,-103.7419386
Alabama A&M,12/22/2015,Away,4,-4.452380952,-0.452380952,-7.607142857,1.988095238,-2.75,0.44047619,2.119047619,-0.096013365,-0.092335138,-0.016759161,-0.099276452,-0.120802681,0.043030223,-6,1,-0.261904762,-0.08290216,SWAC,Loss,Expected,0.019344762,-58.72957045
Alabama A&M,3/8/2016,Neutral,1.475694444,2.753472222,4.229166667,3.109953704,-1.643518519,-1.855324074,-3.709490741,-2.456018519,0.028906321,0.050143434,-0.013918099,0.06518646,0.157360277,-0.019264718,2,-7,0.12037037,-0.164402693,SWAC,Win,Expected,0.055178717,80.17203344
Alabama A&M,2/13/2016,Home,-0.47826087,-0.586956522,-1.065217391,0.910869565,-0.343478261,-1.47826087,-1.067391304,-0.752173913,0.015032413,0.037100143,-0.001290733,-0.024303774,0.047739974,-0.004338476,0,-3,0.052173913,-0.15259311,SWAC,Loss,Expected,0.017480154,33.9961184
Alabama A&M,2/8/2016,Away,1.083333333,-0.730263158,0.353070175,2.030701754,-1.807017544,-0.333333333,-1.25877193,-0.427631579,0.040399858,0.077385004,0.012211685,-0.015589223,0.148487858,-0.030081905,4,-9,0.254385965,-0.231815604,SWAC,Loss,Expected,0.005334917,109.144695
Alabama A&M,2/29/2016,Away,-0.064814815,2.324074074,2.259259259,4.356481481,-2.143518519,-0.634259259,-3.296296296,-2.402777778,0.052763526,0.085528897,0.045508274,-0.012314374,0.174562182,0.026797297,4,-7,0.189814815,-0.119799288,SWAC,Loss,Expected,0.00071545,95.27683535
Alabama A&M,11/24/2015,Away,-1.166666667,1.333333333,0.166666667,1.333333333,1.5,-1.833333333,4.333333333,1.166666667,0.036158879,0.026518519,0.07247644,-0.042318841,0.029561171,-0.052516435,1,-4,0.666666667,-0.78010167,SWAC,Win,Expected,0.007973461,19.38691695
Alabama A&M,1/11/2016,Home,-0.041666667,-0.770833333,-0.8125,3.1875,-1.25,-0.333333333,-0.416666667,-0.0625,0.068582886,0.104858292,0.03026428,-0.013196419,0.171268263,-0.07329742,4,-8,0.354166667,-0.328081706,SWAC,Loss,Expected,0.002664129,105.2031739
